# Total Phase Data Center(tm) v6.73
# (c) 2005-2017 Total Phase, Inc.
# www.totalphase.com
#
# Fri Apr 19 11:53:27 2019
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
0,,0,0:00.000.000,,,,,,Capture started (Aggregate),,[Thu Apr 18 18:05:42 2019],
0,HS,5905,0:16.251.757,7.700 us,421 B,,03,05,OUT txn,4E 43 4D 48 0C 00 09 00 A5 01 0C 00 4E 43 4D 30 10 00 00 00 1E 00 87 01 00 00 00 00 00 00 33 33 00 00 00 FB 4E 56 9D 28 7C 59 86 DD 60 07 BF 1B 01 51 11 FF FE 80 00 00 00 00 00 00 10 39 5E 59 55 D0 4D D2 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 14 E9 14 E9 01 51 E5 EE 00 00 00 00 00 11 00 00 00 00 00 01 08 5F 61 69 72 70 6F 72 74 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 0C 00 01 07 5F 72 64 6C 69 6E 6B C0 15 00 0C 00 01 08 5F 61 69 72 70 6C 61 79 C0 15 00 0C 00 01 05 5F 72 61 6F 70 C0 15 00 0C 00 01 06 5F 75 73 63 61 6E C0 15 00 0C 00 01 07 5F 75 73 63 61 6E 73 C0 15 00 0C 00 01 04 5F 69 70 70 C0 15 00 0C 00 01 08 5F 70 72 69 6E 74 65 72 C0 15 00 0C 00 01 08 5F 73 63 61 6E 6E 65 72 C0 15 00 0C 00 01 07 5F 69 70 70 75 73 62 C0 15 00 0C 00 01 0F 5F 70 64 6C 2D 64 61 74 61 73 74 72 65 61 6D C0 15 00 0C 00 01 05 5F 69 70 70 73 C0 15 00 0C 00 01 04 5F 70 74 70 C0 15 00 0C 00 01 0B 5F 67 6F 6F 67 6C 65 63 61 73 74 C0 15 00 0C 00 01 0D 5F 61 70 70 6C 65 2D 6D 6F 62 64 65 76 C0 15 00 0C 00 01 08 39 33 32 66 30 37 65 33 04 5F 73 75 62 0E 5F 61 70 70 6C 65 2D 6D 6F 62 64 65 76 32 C0 15 00 0C 00 01 0F 5F 61 70 70 6C 65 2D 70 61 69 72 61 62 6C 65 C0 15 00 0C 00 01 00 00 29 05 A0 00 00 11 94 00 12 00 04 00 0E 00 64 AC DE 48 00 11 22 4E 56 9D 28 7C 59,,NCMH........NCM0..............33....NV.(|Y..`....…
0,HS,5910,0:16.252.063,9.233 us,512 B,,03,05,OUT txn,4E 43 4D 48 0C 00 0A 00 76 04 0C 00 4E 43 4D 30 10 00 00 00 1E 00 58 04 00 00 00 00 00 00 33 33 00 00 00 FB 4E 56 9D 28 7C 59 86 DD 60 07 BF 1B 04 22 11 FF FE 80 00 00 00 00 00 00 10 39 5E 59 55 D0 4D D2 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 14 E9 14 E9 04 22 2E 90 00 00 84 00 00 00 00 17 00 00 00 08 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 04 5F 73 73 68 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 10 80 01 00 00 11 94 00 01 00 09 5F 73 65 72 76 69 63 65 73 07 5F 64 6E 73 2D 73 64 04 5F 75 64 70 C0 23 00 0C 00 01 00 00 11 94 00 02 C0 19 C0 19 00 0C 00 01 00 00 11 94 00 02 C0 0C 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 0C 5F 64 65 76 69 63 65 2D 69 6E 66 6F C0 1E 00 10 00 01 00 00 11 94 00 33 14 6D 6F 64 65 6C 3D 4D 61 63 42 6F 6F 6B 50 72 6F 31 35 2C 31 0A 6F 73 78 76 65 72 73 3D 31 38 12 65 63 6F 6C 6F 72 3D 32 32 35 2C 32 32 35 2C 32 32 33 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 09 5F 73 66 74 70 2D 73 73 68 C0 1E 00 10 80 01 00 00 11 94 00 01 00 C0 35 00 0C 00 01 00 00 11 94 00 02 C0 CE C0 CE 00 0C 00 01 00 00 11 94 00 02 C0 C1 C0 0C 00 21 80 01 00 00 00 78 00 15 00 00 00 00 00 16 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 C0 23 C0 C1 00 21 80 01 00 00 00 78 00 08 00 00 00 00 00 16 C1 13 20 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 20 5B 33 38 3A 66 39 3A 64 33 3A 35 31 3A 64 36 3A 36 34 5D 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E C0 1E 00 10 80 01 00 00 11 94 00 2A 29 75 75 69 64 3D 38 45 35 43 42 37 43 39 2D 36 43 33 44 2D 35 43 36 34 2D 39 41 46 37 2D 34 32 30 33 45 39 42 38 32 33 35 37 C0 35 00 0C 00 01 00 00 11 94,,NCMH....v...NCM0......X.......33....NV.(|Y..`....…
0,HS,5914,0:16.252.073,9.233 us,512 B,,03,05,OUT txn,00 02 C1 57 C1 57 00 0C 00 01 00 00 11 94 00 02 C1 36 C1 36 00 21 80 01 00 00 00 78 00 08 00 00 00 00 00 09 C1 13 1D 41 57 43 61 64 62 75 72 79 53 65 72 76 69 63 65 2E 61 69 72 77 61 74 63 68 2E 63 6F 6D 05 5F 68 74 74 70 C0 1E 00 10 80 01 00 00 11 94 00 01 00 C0 35 00 0C 00 01 00 00 11 94 00 02 C1 E8 C1 E8 00 0C 00 01 00 00 11 94 00 02 C1 CA C1 CA 00 21 80 01 00 00 00 78 00 08 00 00 00 00 1D 13 C1 13 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 0F 5F 63 6F 6D 70 61 6E 69 6F 6E 2D 6C 69 6E 6B C0 1E 00 10 80 01 00 00 11 94 00 78 11 72 70 48 4E 3D 39 30 65 65 37 30 65 63 66 34 62 31 0C 72 70 46 6C 3D 30 78 32 30 30 30 30 0B 72 70 56 72 3D 31 36 36 2E 34 30 11 72 70 48 41 3D 32 39 35 64 32 32 31 39 34 64 31 35 11 72 70 41 44 3D 64 64 61 30 37 37 34 66 38 30 35 39 11 72 70 48 49 3D 33 31 35 34 61 63 36 39 34 37 30 36 16 72 70 42 41 3D 31 43 3A 38 33 3A 30 37 3A 37 34 3A 44 43 3A 46 32 C0 35 00 0C 00 01 00 00 11 94 00 02 C2 38 C2 38 00 0C 00 01 00 00 11 94 00 02 C2 2B C2 2B 00 21 80 01 00 00 00 78 00 08 00 00 00 00 D7 26 C1 13 01 32 01 44 01 44 01 34 01 30 01 44 01 35 01 35 01 39 01 35 01 45 01 35 01 39 01 33 01 30 01 31 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 38 01 45 01 46 03 69 70 36 04 61 72 70 61 00 00 0C 80 01 00 00 00 78 00 02 C1 13 C1 13 00 1C 80 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 10 39 5E 59 55 D0 4D D2 C0 0C 00 2F 80 01 00 00 11 94 00 09 C0 0C 00 05 00 00 80 00 40 C0 C1 00 2F 80 01 00 00 11 94 00 09 C0 C1 00 05 00 00 80 00 40 C1 36 00 2F 80 01 00 00 11 94 00 09,,...W.W...........6.6.!.....x...........AWCadburyS…
0,HS,5918,0:16.252.083,2.666 us,118 B,,03,05,OUT txn,C1 36 00 05 00 00 80 00 40 C1 CA 00 2F 80 01 00 00 11 94 00 09 C1 CA 00 05 00 00 80 00 40 C2 2B 00 2F 80 01 00 00 11 94 00 09 C2 2B 00 05 00 00 80 00 40 C2 FC 00 2F 80 01 00 00 00 78 00 06 C2 FC 00 02 00 08 C1 13 00 2F 80 01 00 00 00 78 00 08 C1 13 00 04 00 00 00 08 00 00 29 05 A0 00 00 11 94 00 12 00 04 00 0E 00 64 AC DE 48 00 11 22 4E 56 9D 28 7C 59,,.6......@.../................@.+./.........+.....…
0,HS,5924,0:16.145.087,219.970.016 ms,512 B,,03,07,IN txn   [8797 POLL],4E 43 4D 48 0C 00 0A 00 A1 02 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 67 02 00 00 00 00 00 00 00 00 C8 D4 B5 D5 DF 18 CF ED 3F BB FF DC DA C9 7C D8 9D D5 4B D5 EB BD 9B DD FE F1 33 33 00 00 00 FB 4E 56 9D 25 62 16 86 DD 60 0F 78 24 02 31 11 FF FE 80 00 00 00 00 00 00 1C A9 D1 04 96 50 0D F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 14 E9 14 E9 02 31 86 CC 00 00 84 00 00 00 00 0A 00 00 00 04 08 69 50 61 64 20 28 32 29 0F 5F 63 6F 6D 70 61 6E 69 6F 6E 2D 6C 69 6E 6B 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 10 80 01 00 00 11 94 00 78 11 72 70 48 4E 3D 36 38 31 37 61 37 63 65 31 35 39 61 0C 72 70 46 6C 3D 30 78 33 30 30 30 30 0B 72 70 56 72 3D 31 36 36 2E 34 30 11 72 70 48 41 3D 34 33 64 31 33 66 32 65 64 32 61 61 11 72 70 41 44 3D 66 32 37 64 63 31 32 35 30 31 65 31 11 72 70 48 49 3D 31 39 38 63 65 62 62 64 33 30 33 32 16 72 70 42 41 3D 36 33 3A 42 39 3A 42 43 3A 44 38 3A 34 32 3A 39 42 09 5F 73 65 72 76 69 63 65 73 07 5F 64 6E 73 2D 73 64 04 5F 75 64 70 C0 2A 00 0C 00 01 00 00 11 94 00 02 C0 15 C0 15 00 0C 00 01 00 00 11 94 00 02 C0 0C 08 69 50 61 64 20 28 32 29 0C 5F 64 65 76 69 63 65 2D 69 6E 66 6F C0 25 00 10 00 01 00 00 11 94 00 0D 0C 6D 6F 64 65 6C 3D 4A 33 31 38 41 50 C0 0C 00 21 80 01 00 00 00 78 00 0F 00 00 00 00 CF 18 06 69 50 61 64 2D 32 C0 2A 08 69 50 61 64 20 28 32 29 07 5F 72 64 6C 69 6E 6B C0 25 00 10 80 01 00 00 11 94 00 35 16 72 70 42 41 3D 36 33 3A 42 39 3A 42 43 3A 44 38 3A 34 32 3A 39 42 0B 72 70 56 72 3D 31 36 36 2E 34 30 11 72 70 41 44 3D 66 32 37 64 63 31 32 35 30 31 65 31 C0 B3 00 0C 00 01,,NCMH........NCM0,...:.g.................?.....|..…
0,HS,5929,0:16.365.059,3.550 us,161 B,,03,07,IN txn,00 00 11 94 00 02 C1 39 C1 39 00 0C 00 01 00 00 11 94 00 02 C1 30 C1 30 00 21 80 01 00 00 00 78 00 08 00 00 00 00 CF 3B C1 27 C1 27 00 1C 80 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 1C A9 D1 04 96 50 0D F1 C0 0C 00 2F 80 01 00 00 11 94 00 09 C0 0C 00 05 00 00 80 00 40 C1 30 00 2F 80 01 00 00 11 94 00 09 C1 30 00 05 00 00 80 00 40 C1 27 00 2F 80 01 00 00 00 78 00 08 C1 27 00 04 00 00 00 08 00 00 29 05 A0 00 00 11 94 00 12 00 04 00 0E 00 78 6E 56 9D 28 7C A6 4E 56 9D 25 62 16,,.......9.9...........0.0.!.....x.......;.'.'.....…
0,HS,5934,0:16.834.554,6.916 us,372 B,,03,05,OUT txn,4E 43 4D 48 0C 00 0B 00 74 01 0C 00 4E 43 4D 30 10 00 00 00 1E 00 56 01 00 00 00 00 00 00 FF FF FF FF FF FF 4E 56 9D 28 7C 59 08 00 45 00 01 48 49 42 00 00 FF 11 71 63 00 00 00 00 FF FF FF FF 00 44 00 43 01 34 BD 1B 01 01 06 00 1E E6 BE 6B 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 28 7C 59 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 63 82 53 63 35 01 01 37 0A 01 79 03 06 0F 77 FC 5F 2C 2E 39 02 05 DC 3D 07 01 4E 56 9D 28 7C 59 33 04 00 76 A7 00 0C 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 FF 00 00 00 00 00 00 00 00 00 00 00,,NCMH....t...NCM0......V.............NV.(|Y..E..HI…
0,HS,5939,0:16.365.066,612.641.283 ms,400 B,,03,07,IN txn   [24501 POLL],4E 43 4D 48 0C 00 0B 00 90 01 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 56 01 00 00 00 00 00 00 00 00 C8 D4 B5 D5 DF 18 CF ED 3F BB FF DC DA C9 7C D8 9D D5 4B D5 EB BD 9B DD FE F1 FF FF FF FF FF FF 4E 56 9D 25 62 16 08 00 45 00 01 48 3F D5 00 00 FF 11 7A D0 00 00 00 00 FF FF FF FF 00 44 00 43 01 34 EA 85 01 01 06 00 E9 C7 70 DE 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E 56 9D 25 62 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 63 82 53 63 35 01 01 37 07 01 79 03 06 0F 77 FC 39 02 05 DC 3D 07 01 4E 56 9D 25 62 16 33 04 00 76 A7 00 0C 06 69 50 61 64 2D 32 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,NCMH........NCM0,...:.V.................?.....|..…
0,HS,5946,0:17.253.326,9.233 us,512 B,,03,05,OUT txn,4E 43 4D 48 0C 00 0C 00 0E 04 0C 00 4E 43 4D 30 10 00 00 00 1E 00 F0 03 00 00 00 00 00 00 33 33 00 00 00 FB 4E 56 9D 28 7C 59 86 DD 60 07 BF 1B 03 BA 11 FF FE 80 00 00 00 00 00 00 10 39 5E 59 55 D0 4D D2 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 14 E9 14 E9 03 BA 95 29 00 00 84 00 00 00 00 16 00 00 00 07 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 04 5F 73 73 68 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 10 80 01 00 00 11 94 00 01 00 09 5F 73 65 72 76 69 63 65 73 07 5F 64 6E 73 2D 73 64 04 5F 75 64 70 C0 23 00 0C 00 01 00 00 11 94 00 02 C0 19 C0 19 00 0C 00 01 00 00 11 94 00 02 C0 0C 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 0C 5F 64 65 76 69 63 65 2D 69 6E 66 6F C0 1E 00 10 00 01 00 00 11 94 00 33 14 6D 6F 64 65 6C 3D 4D 61 63 42 6F 6F 6B 50 72 6F 31 35 2C 31 0A 6F 73 78 76 65 72 73 3D 31 38 12 65 63 6F 6C 6F 72 3D 32 32 35 2C 32 32 35 2C 32 32 33 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 09 5F 73 66 74 70 2D 73 73 68 C0 1E 00 10 80 01 00 00 11 94 00 01 00 C0 35 00 0C 00 01 00 00 11 94 00 02 C0 CE C0 CE 00 0C 00 01 00 00 11 94 00 02 C0 C1 C0 0C 00 21 80 01 00 00 00 78 00 15 00 00 00 00 00 16 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 C0 23 C0 C1 00 21 80 01 00 00 00 78 00 08 00 00 00 00 00 16 C1 13 20 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 20 5B 33 38 3A 66 39 3A 64 33 3A 35 31 3A 64 36 3A 36 34 5D 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E C0 1E 00 10 80 01 00 00 11 94 00 2A 29 75 75 69 64 3D 38 45 35 43 42 37 43 39 2D 36 43 33 44 2D 35 43 36 34 2D 39 41 46 37 2D 34 32 30 33 45 39 42 38 32 33 35 37 C0 35 00 0C 00 01 00 00 11 94,,NCMH........NCM0..............33....NV.(|Y..`....…
0,HS,5950,0:17.253.336,9.216 us,512 B,,03,05,OUT txn,00 02 C1 57 C1 57 00 0C 00 01 00 00 11 94 00 02 C1 36 C1 36 00 21 80 01 00 00 00 78 00 08 00 00 00 00 00 09 C1 13 1D 41 57 43 61 64 62 75 72 79 53 65 72 76 69 63 65 2E 61 69 72 77 61 74 63 68 2E 63 6F 6D 05 5F 68 74 74 70 C0 1E 00 10 80 01 00 00 11 94 00 01 00 C0 35 00 0C 00 01 00 00 11 94 00 02 C1 E8 C1 E8 00 0C 00 01 00 00 11 94 00 02 C1 CA C1 CA 00 21 80 01 00 00 00 78 00 08 00 00 00 00 1D 13 C1 13 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 0F 5F 63 6F 6D 70 61 6E 69 6F 6E 2D 6C 69 6E 6B C0 1E 00 10 80 01 00 00 11 94 00 78 11 72 70 48 4E 3D 39 30 65 65 37 30 65 63 66 34 62 31 0C 72 70 46 6C 3D 30 78 32 30 30 30 30 0B 72 70 56 72 3D 31 36 36 2E 34 30 11 72 70 48 41 3D 32 39 35 64 32 32 31 39 34 64 31 35 11 72 70 41 44 3D 64 64 61 30 37 37 34 66 38 30 35 39 11 72 70 48 49 3D 33 31 35 34 61 63 36 39 34 37 30 36 16 72 70 42 41 3D 31 43 3A 38 33 3A 30 37 3A 37 34 3A 44 43 3A 46 32 C0 35 00 0C 00 01 00 00 11 94 00 02 C2 38 C2 38 00 0C 00 01 00 00 11 94 00 02 C2 2B C2 2B 00 21 80 01 00 00 00 78 00 08 00 00 00 00 D7 26 C1 13 C1 13 00 1C 80 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 10 39 5E 59 55 D0 4D D2 C0 0C 00 2F 80 01 00 00 11 94 00 09 C0 0C 00 05 00 00 80 00 40 C0 C1 00 2F 80 01 00 00 11 94 00 09 C0 C1 00 05 00 00 80 00 40 C1 36 00 2F 80 01 00 00 11 94 00 09 C1 36 00 05 00 00 80 00 40 C1 CA 00 2F 80 01 00 00 11 94 00 09 C1 CA 00 05 00 00 80 00 40 C2 2B 00 2F 80 01 00 00 11 94 00 09 C2 2B 00 05 00 00 80 00 40 C1 13 00 2F 80 01 00 00 00 78 00 08 C1 13 00 04 00 00 00 08 00 00 29 05 A0 00 00 11 94 00 12 00 04 00 0E,,...W.W...........6.6.!.....x...........AWCadburyS…
0,HS,5954,0:17.253.346,916 ns,14 B,,03,05,OUT txn,00 64 AC DE 48 00 11 22 4E 56 9D 28 7C 59,,.d..H.."NV.(|Y
0,HS,5959,0:16.977.728,392.013.516 ms,512 B,,03,07,IN txn   [15678 POLL],4E 43 4D 48 0C 00 0C 00 A1 02 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 67 02 00 00 00 00 00 00 00 00 C8 D4 B5 D5 DF 18 CF ED 3F BB FF DC DA C9 7C D8 9D D5 4B D5 EB BD 9B DD FE F1 33 33 00 00 00 FB 4E 56 9D 25 62 16 86 DD 60 0F 78 24 02 31 11 FF FE 80 00 00 00 00 00 00 1C A9 D1 04 96 50 0D F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 14 E9 14 E9 02 31 86 CC 00 00 84 00 00 00 00 0A 00 00 00 04 08 69 50 61 64 20 28 32 29 0F 5F 63 6F 6D 70 61 6E 69 6F 6E 2D 6C 69 6E 6B 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 10 80 01 00 00 11 94 00 78 11 72 70 48 4E 3D 36 38 31 37 61 37 63 65 31 35 39 61 0C 72 70 46 6C 3D 30 78 33 30 30 30 30 0B 72 70 56 72 3D 31 36 36 2E 34 30 11 72 70 48 41 3D 34 33 64 31 33 66 32 65 64 32 61 61 11 72 70 41 44 3D 66 32 37 64 63 31 32 35 30 31 65 31 11 72 70 48 49 3D 31 39 38 63 65 62 62 64 33 30 33 32 16 72 70 42 41 3D 36 33 3A 42 39 3A 42 43 3A 44 38 3A 34 32 3A 39 42 09 5F 73 65 72 76 69 63 65 73 07 5F 64 6E 73 2D 73 64 04 5F 75 64 70 C0 2A 00 0C 00 01 00 00 11 94 00 02 C0 15 C0 15 00 0C 00 01 00 00 11 94 00 02 C0 0C 08 69 50 61 64 20 28 32 29 0C 5F 64 65 76 69 63 65 2D 69 6E 66 6F C0 25 00 10 00 01 00 00 11 94 00 0D 0C 6D 6F 64 65 6C 3D 4A 33 31 38 41 50 C0 0C 00 21 80 01 00 00 00 78 00 0F 00 00 00 00 CF 18 06 69 50 61 64 2D 32 C0 2A 08 69 50 61 64 20 28 32 29 07 5F 72 64 6C 69 6E 6B C0 25 00 10 80 01 00 00 11 94 00 35 16 72 70 42 41 3D 36 33 3A 42 39 3A 42 43 3A 44 38 3A 34 32 3A 39 42 0B 72 70 56 72 3D 31 36 36 2E 34 30 11 72 70 41 44 3D 66 32 37 64 63 31 32 35 30 31 65 31 C0 B3 00 0C 00 01,,NCMH........NCM0,...:.g.................?.....|..…
0,HS,5964,0:17.369.744,3.550 us,161 B,,03,07,IN txn,00 00 11 94 00 02 C1 39 C1 39 00 0C 00 01 00 00 11 94 00 02 C1 30 C1 30 00 21 80 01 00 00 00 78 00 08 00 00 00 00 CF 3B C1 27 C1 27 00 1C 80 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 1C A9 D1 04 96 50 0D F1 C0 0C 00 2F 80 01 00 00 11 94 00 09 C0 0C 00 05 00 00 80 00 40 C1 30 00 2F 80 01 00 00 11 94 00 09 C1 30 00 05 00 00 80 00 40 C1 27 00 2F 80 01 00 00 00 78 00 08 C1 27 00 04 00 00 00 08 00 00 29 05 A0 00 00 11 94 00 12 00 04 00 0E 00 78 6E 56 9D 28 7C A6 4E 56 9D 25 62 16,,.......9.9...........0.0.!.....x.......;.'.'.....…
0,HS,5969,0:17.869.360,3.366 us,160 B,,03,05,OUT txn,4E 43 4D 48 0C 00 0D 00 A0 00 0C 00 4E 43 4D 30 10 00 00 00 1E 00 82 00 00 00 00 00 00 00 33 33 00 00 00 16 4E 56 9D 28 7C 59 86 DD 60 00 00 00 00 4C 00 01 FE 80 00 00 00 00 00 00 10 39 5E 59 55 D0 4D D2 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 16 3A 00 01 00 05 02 00 00 8F 00 4A 4B 00 00 00 03 04 00 00 00 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 04 00 00 00 FF 02 00 00 00 00 00 00 00 00 00 02 FF C1 BE F7 04 00 00 00 FF 02 00 00 00 00 00 00 00 00 00 01 FF D0 4D D2,,NCMH........NCM0..............33....NV.(|Y..`....…
0,HS,5973,0:15.929.574,1.999.985.100 s,,,03,05,[79984 IN-NAK],,[Periodic Timeout],
0,HS,5975,0:17.369.751,780.550.900 ms,277 B,,03,07,IN txn   [31216 POLL],4E 43 4D 48 0C 00 0D 00 15 01 0C 00 4E 43 4D 30 2C 00 00 00 3A 00 DB 00 00 00 00 00 00 00 00 00 C8 D4 B5 D5 DF 18 CF ED 3F BB FF DC DA C9 7C D8 9D D5 4B D5 EB BD 9B DD FE F1 33 33 00 00 00 FB 4E 56 9D 25 62 16 86 DD 60 0F 78 24 00 A5 11 FF FE 80 00 00 00 00 00 00 1C A9 D1 04 96 50 0D F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 14 E9 14 E9 00 A5 F3 14 00 00 84 00 00 00 00 01 00 00 00 02 01 31 01 46 01 44 01 30 01 30 01 35 01 36 01 39 01 34 01 30 01 31 01 44 01 39 01 41 01 43 01 31 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 38 01 45 01 46 03 69 70 36 04 61 72 70 61 00 00 0C 80 01 00 00 00 78 00 0E 06 69 50 61 64 2D 32 05 6C 6F 63 61 6C 00 C0 0C 00 2F 80 01 00 00 00 78 00 06 C0 0C 00 02 00 08 00 00 29 05 A0 00 00 11 94 00 12 00 04 00 0E 00 78 6E 56 9D 28 7C A6 4E 56 9D 25 62 16,,NCMH........NCM0,...:...................?.....|..…
0,HS,5981,0:18.252.518,4.916 us,255 B,,03,05,OUT txn,4E 43 4D 48 0C 00 0E 00 FF 00 0C 00 4E 43 4D 30 10 00 00 00 1E 00 E1 00 00 00 00 00 00 00 33 33 00 00 00 FB 4E 56 9D 28 7C 59 86 DD 60 07 BF 1B 00 AB 11 FF FE 80 00 00 00 00 00 00 10 39 5E 59 55 D0 4D D2 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 14 E9 14 E9 00 AB C6 DC 00 00 84 00 00 00 00 01 00 00 00 02 01 32 01 44 01 44 01 34 01 30 01 44 01 35 01 35 01 39 01 35 01 45 01 35 01 39 01 33 01 30 01 31 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 38 01 45 01 46 03 69 70 36 04 61 72 70 61 00 00 0C 80 01 00 00 00 78 00 14 0C 72 69 63 6B 6D 61 72 6B 2D 6D 62 70 05 6C 6F 63 61 6C 00 C0 0C 00 2F 80 01 00 00 00 78 00 06 C0 0C 00 02 00 08 00 00 29 05 A0 00 00 11 94 00 12 00 04 00 0E 00 64 AC DE 48 00 11 22 4E 56 9D 28 7C 59,,NCMH........NCM0..............33....NV.(|Y..`....…
